60.006843,30.402087,229,0.00,0.15,22,
60.006843,30.402087,229,0.00,0.15,52,
60.006843,30.402087,229,0.00,0.15,78,
60.006843,30.402087,229,0.00,0.15,111,
60.006843,30.402087,229,0.00,0.15,144,
60.006843,30.402087,229,0.00,0.15,177,
60.006843,30.402087,229,0.00,0.15,210,
60.006843,30.402087,229,0.00,0.15,242,
60.006843,30.402087,229,0.00,0.15,276,
60.006843,30.402087,229,0.00,0.15,310,
60.006843,30.402087,229,0.00,0.15,341,
60.006843,30.402087,229,0.00,0.15,375,
60.006843,30.402087,229,0.00,0.15,408,
60.006843,30.402087,229,0.00,0.15,441,
60.006843,30.402087,229,0.00,0.15,475,
60.006843,30.402087,229,0.00,0.15,510,
60.006843,30.402087,229,0.00,0.15,542,
60.006843,30.402087,229,0.00,0.15,577,
60.006843,30.402087,229,0.00,0.15,610,
60.006843,30.402087,229,0.00,0.15,644,
60.006843,30.402087,229,0.00,0.15,678,
60.006843,30.402087,229,0.00,0.15,712,
60.006843,30.402087,229,0.00,0.15,742,
60.006843,30.402087,229,0.00,0.15,777,
60.006843,30.402087,229,0.00,0.15,808,
60.006843,30.402087,229,0.00,0.15,842,
60.006843,30.402087,229,0.00,0.15,874,
60.006843,30.402087,229,0.00,0.15,908,
60.006843,30.402087,229,0.00,0.15,941,
60.006950,30.402173,229,0.00,0.17,979,
60.006950,30.402173,229,0.00,0.17,1011,
60.006950,30.402173,229,0.00,0.17,1046,
60.006950,30.402173,229,0.00,0.17,1077,
60.006950,30.402173,229,0.00,0.17,1110,
60.006950,30.402173,229,0.00,0.17,1143,
60.006950,30.402173,229,0.00,0.17,1178,
60.006950,30.402173,229,0.00,0.17,1211,
60.006950,30.402173,229,0.00,0.17,1245,
60.006950,30.402173,229,0.00,0.17,1275,
60.006950,30.402173,229,0.00,0.17,1309,
60.006950,30.402173,229,0.00,0.17,1343,
60.006950,30.402173,229,0.00,0.17,1380,
60.006950,30.402173,229,0.00,0.17,1411,
60.006950,30.402173,229,0.00,0.17,1444,
60.006950,30.402173,229,0.00,0.17,1475,
60.006950,30.402173,229,0.00,0.17,1509,
60.006950,30.402173,229,0.00,0.17,1541,
60.006950,30.402173,229,0.00,0.17,1575,
60.006950,30.402173,229,0.00,0.17,1608,
60.006950,30.402173,229,0.00,0.17,1641,
60.006950,30.402173,229,0.00,0.17,1674,
60.006950,30.402173,229,0.00,0.17,1708,
60.006950,30.402173,229,0.00,0.17,1742,
60.006950,30.402173,229,0.00,0.17,1774,
60.006950,30.402173,229,0.00,0.17,1808,
60.006950,30.402173,229,0.00,0.17,1841,
60.006950,30.402173,229,0.00,0.17,1875,
60.006950,30.402173,229,0.00,0.17,1909,
60.006950,30.402173,229,0.00,0.17,1944,
60.006950,30.402173,229,0.00,0.17,1975,
60.006950,30.402173,229,0.00,0.17,2008,
60.006950,30.402173,229,0.00,0.17,2043,
60.006950,30.402173,229,0.00,0.17,2075,
60.006950,30.402173,229,0.00,0.17,2108,
60.006950,30.402173,229,0.00,0.17,2141,
60.006950,30.402173,229,0.00,0.17,2178,
60.006950,30.402173,229,0.00,0.17,2210,
60.006950,30.402173,229,0.00,0.17,2241,
60.006950,30.402173,229,0.00,0.17,2274,
60.006950,30.402173,229,0.00,0.17,2308,
